route_id,direction_id,route_path_id,path_sequence,stop_lat,stop_lon,stop_id,stop_name,agency,route_short_name,route_long_name,route_type,route_color,route_text_color,peak_15min_weekday,day_15min_weekday,night_60min_weekday,allday_60min_weekend,census_tract_geoid,census_tract_name,county_fips,tract_code
14S,0,14S_0,2,48.719524,-122.486155,637,24th St at McKenzie Ave,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001204,12.04,073,001204
14S,0,14S_0,3,48.720959,-122.48611,636,24th St at Mill Ave,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001204,12.04,073,001204
14S,0,14S_0,4,48.722818,-122.486128,635,24th St at Knox Ave,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001204,12.04,073,001204
14S,0,14S_0,5,48.723801,-122.48576,634,Douglas Ave at 25th St,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001204,12.04,073,001204
14S,0,14S_0,6,48.726223,-122.485211,615,25th St at Bill McDonald Pkwy,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001204,12.04,073,001204
14S,0,14S_0,7,48.726524,-122.486858,614,Bill McDonald Pkwy at Buchanan Towers,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,0,14S_0,8,48.727673,-122.49015,613,Bill McDonald Pkwy at Campus Services,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,0,14S_0,9,48.730434,-122.48873,88,Bill McDonald Pkwy at Rec Center,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,0,14S_0,10,48.73404,-122.490459,664,Highland Dr at Ridgeway,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,0,14S_0,11,48.737798,-122.486609,18,Haggard Hall,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,1,14S_1,1,48.745853,-122.472929,672,Billy Frank Jr St at Holly St,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073000501,5.01,073,000501
14S,1,14S_1,2,48.744488,-122.474936,670,Billy Frank Jr St at Chestnut St,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,1,14S_1,3,48.742462,-122.47797,668,Billy Frank Jr St at Laurel St,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,1,14S_1,4,48.739931,-122.483756,666,High St at Nash Hall,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,1,14S_1,5,48.738656,-122.48557,14,Viking Union,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001000,10,073,001000
14S,1,14S_1,6,48.733671,-122.490899,665,Highland Dr at Ridgeway,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001102,11.02,073,001102
14S,1,14S_1,7,48.730423,-122.489106,86,Bill McDonald Pkwy at Rec Center,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001101,11.01,073,001101
14S,1,14S_1,8,48.727148,-122.490488,612,Bill McDonald Pkwy at Campus Services,Whatcom Transportation Authority,14S,WWU&Billy Frank Jr,3,009fc3,000000,YES,YES,NO,YES,53073001101,11.01,073,001101
15,0,15_0,1,48.792916,-122.491074,796,Cordata Station,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000203,2.03,073,000203
15,0,15_0,2,48.794529,-122.491839,225,Cordata Pkwy at Whatcom Community College,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000203,2.03,073,000203
15,0,15_0,3,48.791369,-122.491571,304,Cordata Pkwy at Westerly Rd,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000203,2.03,073,000203
15,0,15_0,4,48.787738,-122.488511,868,Bellis Fair Mall,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000302,3.02,073,000302
15,0,15_0,5,48.781891,-122.48633,185,Meridian St at McLeod Rd,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000302,3.02,073,000302
15,0,15_0,6,48.776735,-122.48622,1013,Meridian St at Birchwood Ave,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000302,3.02,073,000302
15,0,15_0,7,48.773599,-122.486181,186,Meridian St at Victor St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,0,15_0,8,48.770748,-122.486182,187,Meridian St at Oregon St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,0,15_0,9,48.767029,-122.486208,20,Meridian St at Illinois St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,0,15_0,10,48.76454,-122.486216,188,Meridian St at North St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,0,15_0,11,48.762417,-122.48619,189,Meridian St at Monroe St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000402,4.02,073,000402
15,0,15_0,12,48.760815,-122.485563,190,Girard St at J St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000502,5.02,073,000502
15,0,15_0,13,48.75959,-122.483675,191,Girard St at H St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000502,5.02,073,000502
15,0,15_0,14,48.757555,-122.480544,192,Girard St at D St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000502,5.02,073,000502
15,0,15_0,15,48.753963,-122.478157,1032,Commerical St at Central Ave,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000600,6,073,000600
15,0,15_0,16,48.75039,-122.475612,1,Bellingham Station,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000600,6,073,000600
15,1,15_1,1,48.75039,-122.475612,1,Bellingham Station,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000600,6,073,000600
15,1,15_1,2,48.751954,-122.477102,175,Champion St at Unity St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000600,6,073,000600
15,1,15_1,3,48.7542,-122.478078,1030,Commercial St at Central Ave,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000600,6,073,000600
15,1,15_1,4,48.755983,-122.478107,1031,Commercial St at Young St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000502,5.02,073,000502
15,1,15_1,5,48.757602,-122.480353,177,Girard St at C St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000502,5.02,073,000502
15,1,15_1,6,48.759262,-122.48282,178,Girard St at G St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000502,5.02,073,000502
15,1,15_1,7,48.760875,-122.485317,179,Girard St at J St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000502,5.02,073,000502
15,1,15_1,8,48.761759,-122.485994,180,Meridian St at Broadway,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000402,4.02,073,000402
15,1,15_1,9,48.764728,-122.485987,181,Meridian St at North St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,1,15_1,10,48.767281,-122.485953,19,Meridian St at Illinois St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,1,15_1,11,48.771153,-122.485951,182,Meridian St at Oregon St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,1,15_1,12,48.77396,-122.48594,183,Meridian St at Victor St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,1,15_1,13,48.779123,-122.485964,184,Meridian St at Orchard Dr,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,1,15_1,14,48.780964,-122.486012,230,Meridian St at Baker St,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,NO,NO,YES,53073000401,4.01,073,000401
15,1,15_1,15,48.787889,-122.488917,869,Bellis Fair Mall,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000302,3.02,073,000302
15,1,15_1,16,48.792916,-122.491074,796,Cordata Station,Whatcom Transportation Authority,15,Cordata/WCC&Downtown,3,f58220,ffffff,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,1,48.792916,-122.491074,796,Cordata Station,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,2,48.794529,-122.491839,225,Cordata Pkwy at Whatcom Community College,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,3,48.792036,-122.492696,770,Westerly Rd at Cordata Pkwy,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,4,48.793386,-122.495659,808,Westerly Rd at Eliza Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,5,48.792448,-122.497098,772,Eliza Ave at Darby Dr,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,6,48.789794,-122.498365,773,Bakerview Rd at Eliza Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,7,48.789776,-122.502943,774,Bakerview Rd at Palisade Way,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,8,48.789824,-122.513634,9,Bakerview Rd at Costco,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,0,18_0,9,48.786379,-122.51709,729,Maplewood Ave at Bakerview Rd,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,0,18_0,10,48.78458,-122.514432,730,Maplewood Ave at Bradley Ln,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,0,18_0,11,48.782345,-122.511101,731,Maplewood Ave at McLeod Rd,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,0,18_0,12,48.779197,-122.506496,732,Maplewood Ave at Alderwood Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,0,18_0,13,48.777359,-122.50374,733,Maplewood Ave at Cottonwood Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,0,18_0,14,48.776164,-122.500123,734,Maplewood Ave at Partridge Ln,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,0,18_0,15,48.775205,-122.496971,10,Northwest Ave at Birchwood Center,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000301,3.01,073,000301
18,0,18_0,16,48.775069,-122.492552,984,Birchwood Ave at Northwest Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000302,3.02,073,000302
18,0,18_0,17,48.775865,-122.489089,985,Birchwood Ave at 1200 Block,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000302,3.02,073,000302
18,0,18_0,18,48.777094,-122.483869,314,Birchwood Ave at Meridian St,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,0,18_0,19,48.777066,-122.479422,313,Birchwood Ave at Orchard Pl,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,0,18_0,20,48.777054,-122.47682,312,Birchwood Ave at Squalicum Pkwy,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,0,18_0,21,48.772079,-122.472613,535,Squalicum Pkwy at Ellis St,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,0,18_0,22,48.772256,-122.470659,530,Squalicum Pkwy at Levin Ln,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000401,4.01,073,000401
18,0,18_0,23,48.772846,-122.46978,531,Levin Ln at St. Francis,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000401,4.01,073,000401
18,0,18_0,24,48.774144,-122.469531,532,The Willows,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000401,4.01,073,000401
18,0,18_0,25,48.772375,-122.470648,1090,Squalicum Pkwy at St. Joseph Hospital,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000401,4.01,073,000401
18,1,18_1,1,48.772375,-122.470648,1090,Squalicum Pkwy at St. Joseph Hospital,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000401,4.01,073,000401
18,1,18_1,2,48.772145,-122.473506,534,Squalicum Pkwy at Ellis St,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,1,18_1,3,48.777143,-122.476077,311,Birchwood Ave at Squalicum Pkwy,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,1,18_1,4,48.777184,-122.47949,310,Birchwood Ave at Orchard Pl,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,1,18_1,5,48.77719,-122.483878,309,Birchwood Ave at Meridian St,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000401,4.01,073,000401
18,1,18_1,6,48.775953,-122.489255,982,Birchwood Ave at 1200 Block,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000302,3.02,073,000302
18,1,18_1,7,48.775087,-122.492907,983,Birchwood Ave at Northwest Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000302,3.02,073,000302
18,1,18_1,8,48.774864,-122.49639,7,Northwest Ave at Birchwood Center,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000302,3.02,073,000302
18,1,18_1,9,48.776144,-122.499456,771,Maplewood Ave at Northwest Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,1,18_1,10,48.777383,-122.503466,912,Maplewood Ave at Cottonwood Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,1,18_1,11,48.779242,-122.506279,707,Maplewood Ave at Alderwood Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,1,18_1,12,48.782592,-122.511242,708,Maplewood Ave at McLeod Rd,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,1,18_1,13,48.784648,-122.514231,709,Maplewood Ave at Bradley Ln,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,1,18_1,14,48.786451,-122.516889,710,Maplewood Ave at Bakerview Rd,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,NO,NO,NO,YES,53073000301,3.01,073,000301
18,1,18_1,15,48.789614,-122.510958,4,Bakerview Rd at Fred Meyer,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000302,3.02,073,000302
18,1,18_1,16,48.789612,-122.503523,768,Bakerview Rd at Palisade Way,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000302,3.02,073,000302
18,1,18_1,17,48.789593,-122.49959,769,Bakerview Rd at Eliza Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000302,3.02,073,000302
18,1,18_1,18,48.79238,-122.496922,274,Eliza Ave at Darby Dr,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,1,18_1,19,48.793241,-122.495718,806,Westerly Rd at Eliza Ave,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,1,18_1,20,48.791897,-122.492316,807,Westerly Rd at Cordata Pkwy,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
18,1,18_1,21,48.792916,-122.491074,796,Cordata Station,Whatcom Transportation Authority,18,Hospital&Cordata/WCC,3,bbd976,000000,YES,YES,NO,YES,53073000203,2.03,073,000203
190,0,190_0,1,48.75039,-122.475612,1,Bellingham Station,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000600,6,073,000600
190,0,190_0,2,48.747589,-122.47287,607,Magnolia St at High St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000501,5.01,073,000501
190,0,190_0,3,48.745853,-122.472929,672,Billy Frank Jr St at Holly St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000501,5.01,073,000501
190,0,190_0,4,48.744488,-122.474936,670,Billy Frank Jr St at Chestnut St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,0,190_0,5,48.742462,-122.47797,668,Billy Frank Jr St at Laurel St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,0,190_0,6,48.739931,-122.483756,666,High St at Nash Hall,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,0,190_0,7,48.738656,-122.48557,14,Viking Union,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,0,190_0,8,48.733671,-122.490899,665,Highland Dr at Ridgeway,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001102,11.02,073,001102
190,0,190_0,9,48.730423,-122.489106,86,Bill McDonald Pkwy at Rec Center,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001101,11.01,073,001101
190,0,190_0,10,48.727148,-122.490488,612,Bill McDonald Pkwy at Campus Services,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001101,11.01,073,001101
190,0,190_0,11,48.726345,-122.486871,611,Bill McDonald Pkwy at Buchanan Towers,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001203,12.03,073,001203
190,0,190_0,12,48.72916,-122.481186,616,Bill McDonald Pkwy at Ferry Ave,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001204,12.04,073,001204
190,0,190_0,13,48.730842,-122.47756,87,Bill McDonald Pkwy at Birnam Wood,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001204,12.04,073,001204
190,0,190_0,14,48.733173,-122.471904,80,Bill McDonald Pkwy at Samish Way,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001204,12.04,073,001204
190,0,190_0,15,48.734558,-122.46602,81,Lincoln Creek Park & Ride,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000902,9.02,073,000902
190,0,190_0,16,48.73727,-122.46518,597,Lincoln St at Maple St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,0,190_0,17,48.739619,-122.464293,598,Lincoln St at Viking Circle,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,0,190_0,18,48.74173,-122.46332,600,Lincoln St at Mobile Estates,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,0,190_0,19,48.743614,-122.46244,45,Lincoln St at Lakeway Dr,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,1,190_1,1,48.743614,-122.46244,45,Lincoln St at Lakeway Dr,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,1,190_1,2,48.745886,-122.462597,490,Lincoln St at Potter St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,NO,NO,NO,YES,53073000903,9.03,073,000903
190,1,190_1,3,48.743202,-122.46297,46,Lincoln St at Lakeway Dr,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,1,190_1,4,48.74001,-122.464446,599,Lincoln St at Viking Circle,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,1,190_1,5,48.737436,-122.465458,596,Lincoln St at Maple St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000903,9.03,073,000903
190,1,190_1,6,48.734558,-122.46602,81,Lincoln Creek Park & Ride,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000902,9.02,073,000902
190,1,190_1,7,48.733701,-122.470799,77,Bill McDonald Pkwy at Samish Way,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,8,48.730836,-122.478078,85,Bill McDonald Pkwy at Birnam Wood,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,9,48.72971,-122.480767,617,Bill McDonald Pkwy at Ferry Ave,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,10,48.726524,-122.486858,614,Bill McDonald Pkwy at Buchanan Towers,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,11,48.727673,-122.49015,613,Bill McDonald Pkwy at Campus Services,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,12,48.730434,-122.48873,88,Bill McDonald Pkwy at Rec Center,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,13,48.73404,-122.490459,664,Highland Dr at Ridgeway,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,14,48.737798,-122.486609,18,Haggard Hall,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,15,48.739887,-122.483519,667,High St at Higginson Hall,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,16,48.742778,-122.477196,669,Billy Frank Jr St at Laurel St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,17,48.744859,-122.474103,671,Billy Frank Jr St at Chestnut St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073001000,10,073,001000
190,1,190_1,18,48.746021,-122.473246,673,Holly St at Billy Frank Jr St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000501,5.01,073,000501
190,1,190_1,19,48.74787,-122.475725,1055,Forest St at Holly St,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000501,5.01,073,000501
190,1,190_1,20,48.75039,-122.475612,1,Bellingham Station,Whatcom Transportation Authority,190,Lincoln St&Downtown,3,0095da,ffffff,YES,YES,NO,YES,53073000600,6,073,000600
